User ID,Device Type,Usage Hours Per Day,Energy Consumption,User Preferences,Malfunction Incidents,Device Age,Smart Home Efficiency
4078,Smart Lock,6.56,0.94,1,2,46,0
4079,Doorbell Camera Pro,12.05,7.44,0,3,48,0
4080,Smart Hub,23.42,6.96,0,2,59,0
4081,Smart Hub,8.33,2.58,1,3,54,1
4082,Outdoor Camera Pro,14.48,2.6,1,1,56,1
4083,Outdoor Camera Pro,2.62,6.33,0,3,4,0
4084,Outdoor Camera Pro,14.74,7.65,0,1,11,0
4085,Smart Lock,2.61,8.78,1,3,19,0
4086,Outdoor Camera Pro,23.04,8.54,0,4,57,0
4087,Smart Hub,17.32,9.65,1,1,19,1
4088,Outdoor Camera Pro,19.02,5.86,0,1,27,0
4089,Smart Thermosta,17.05,9.1,0,2,40,0
4090,Outdoor Camera Pro,14.36,8.1,1,1,42,0
4091,Smart Lock,11.07,8.96,0,3,28,0
4092,Smart Thermosta,20.67,0.22,1,4,5,1
4093,Smart Hub,22.99,9.66,0,4,48,0
4094,Smart Hub,12.23,4.79,0,2,25,0
4095,Doorbell Camera Pro,22.39,8,1,3,3,1
4096,Smart Thermosta,14.21,1.36,0,3,26,0
4097,Doorbell Camera Pro,13.15,4.02,1,0,10,1
4098,Smart Thermosta,11.18,2.79,1,1,24,1
4099,Smart Thermosta,5.42,2.99,0,2,29,0
4100,Smart Lock,0.59,1.32,1,4,45,0
4101,Doorbell Camera Pro,6.18,8.08,1,0,7,1
4102,Smart Lock,12.48,0.19,1,3,44,1
4103,Smart Thermosta,9.43,3.19,0,1,23,0
4104,Smart Hub,11.04,1.83,1,4,46,1
4105,Smart Thermosta,23.55,5.93,1,0,27,1
4106,Smart Lock,8.73,2.62,0,3,42,0
4107,Doorbell Camera Pro,11.13,2.66,1,4,9,1
4108,Doorbell Camera Pro,3.64,4.93,1,4,44,0
4109,Smart Lock,1.63,6.56,1,3,56,0
4110,Doorbell Camera Pro,18.72,1.3,0,3,3,0
4111,Outdoor Camera Pro,13.91,1.84,0,2,13,0
4112,Smart Hub,18.38,2.55,0,4,6,0
4113,Smart Hub,4.02,9.74,0,3,59,0
4114,Smart Hub,13.94,4.03,0,0,38,0
4115,Doorbell Camera Pro,6.46,6.03,0,1,21,0
4116,Doorbell Camera Pro,5.86,2.49,1,2,19,1
4117,Smart Thermosta,0.77,4.96,0,3,25,0
4118,Smart Thermosta,3.56,0.83,0,1,39,0
4119,Smart Hub,7.77,0.44,0,2,4,0
4120,Outdoor Camera Pro,3.25,4.74,0,4,22,0
4121,Smart Thermosta,23.67,4.05,1,1,5,1
4122,Smart Thermosta,7.75,1.46,1,2,1,1
4123,Doorbell Camera Pro,3.56,6.91,0,3,50,0
4124,Outdoor Camera Pro,5.18,9.93,1,3,17,0
4125,Smart Hub,14.31,4.02,0,2,9,0
4126,Smart Thermosta,2.01,6.28,1,4,9,0
4127,Outdoor Camera Pro,20.77,9.63,0,2,53,0
4128,Outdoor Camera Pro,23.1,8.33,0,0,24,0
4129,Smart Hub,6.3,4.69,0,2,10,0
4130,Outdoor Camera Pro,11.08,7.4,0,2,20,0
4131,Outdoor Camera Pro,1.02,1.37,1,3,17,1
4132,Outdoor Camera Pro,15.56,5.17,0,4,13,0
4133,Smart Thermosta,10.23,2.86,1,2,29,1
4134,Smart Hub,6.85,1.7,1,1,36,0
4135,Outdoor Camera Pro,5.36,4.32,1,3,23,1
4136,Outdoor Camera Pro,15.87,1.4,0,3,27,0
4137,Smart Thermosta,10.28,7.02,1,2,18,1
4138,Smart Hub,4.72,4.62,1,1,18,1
4139,Doorbell Camera Pro,16.69,5.36,1,2,54,0
4140,Smart Thermosta,13.78,1.55,0,1,9,0
4141,Smart Hub,20.68,1.48,1,3,3,1
4142,Outdoor Camera Pro,3.26,5.88,0,1,7,0
4143,Smart Hub,18.96,9.85,1,2,58,0
4144,Smart Hub,16.33,1.05,1,0,15,1
4145,Smart Hub,3.2,2.93,0,0,30,0
4146,Doorbell Camera Pro,16.83,8.71,0,1,9,0
4147,Smart Hub,10.88,0.82,1,2,59,1
4148,Doorbell Camera Pro,22.71,8.77,0,4,41,0
4149,Outdoor Camera Pro,3.83,5.29,1,0,27,1
4150,Doorbell Camera Pro,15.61,4.14,1,3,36,1
4151,Outdoor Camera Pro,9.48,3.17,0,2,18,0
4152,Outdoor Camera Pro,22.99,3.04,0,2,31,0
4153,Doorbell Camera Pro,8.25,3.13,0,0,17,1
4154,Smart Thermosta,23.11,8.86,1,4,54,0
4155,Smart Lock,21.68,7.27,1,3,53,0
4156,Smart Hub,6.85,6.73,1,4,6,0
4157,Smart Lock,19.38,8.01,0,3,39,0
4158,Smart Hub,23.9,2.65,0,0,25,1
4159,Smart Hub,6.44,6.22,0,2,42,0
4160,Outdoor Camera Pro,10.76,4.65,1,3,42,1
4161,Smart Hub,12.72,7.85,0,2,59,0
4162,Smart Hub,7.43,3.16,0,1,38,0
4163,Doorbell Camera Pro,0.86,6.47,1,1,38,0
4164,Smart Lock,5.67,8.83,0,0,31,0
4165,Doorbell Camera Pro,7.13,4.08,0,0,51,0
4166,Smart Hub,10.92,0.76,1,0,29,1
4167,Outdoor Camera Pro,4.52,5.21,1,1,40,0
4168,Doorbell Camera Pro,21.02,3.53,1,3,9,1
4169,Doorbell Camera Pro,17.07,6.76,1,4,1,1
4170,Smart Thermosta,2.5,9.52,1,0,16,1
4171,Smart Hub,15.78,4.91,1,4,38,1
4172,Outdoor Camera Pro,15.86,4.72,0,4,23,0
4173,Doorbell Camera Pro,22.97,6.58,0,1,59,0
4174,Doorbell Camera Pro,0.57,1.12,1,3,8,1
4175,Outdoor Camera Pro,6.33,2.61,1,1,47,0
4176,Smart Hub,22.3,9.2,0,0,12,0
4177,Smart Thermosta,22.41,6.73,1,1,10,1
4178,Doorbell Camera Pro,17.43,0.23,1,1,16,1
4179,Smart Thermosta,18.5,2.13,0,1,47,0
4180,Smart Lock,2.65,6.86,0,0,43,0
4181,Smart Hub,12.58,7.67,1,0,24,1
4182,Smart Lock,5.94,8.41,1,1,39,0
4183,Smart Lock,4.76,2.99,0,1,8,0
4184,Smart Lock,19.54,9.32,1,4,11,1
4185,Smart Hub,3.67,5.57,0,3,41,0
4186,Smart Hub,11.51,7,0,4,26,0
4187,Outdoor Camera Pro,22.56,6.01,1,3,7,1
4188,Smart Thermosta,4.87,1.32,0,3,15,0
4189,Smart Thermosta,23.48,9.63,0,1,15,0
4190,Outdoor Camera Pro,23.87,1.32,0,4,48,0
4191,Outdoor Camera Pro,13.56,2.62,1,3,3,1
4192,Smart Lock,4.5,8.15,1,3,16,0
4193,Outdoor Camera Pro,7.93,6.22,1,0,15,1
4194,Doorbell Camera Pro,10.48,8.4,0,3,25,0
4195,Smart Thermosta,7.77,5.21,0,1,33,0
4196,Outdoor Camera Pro,7.09,3.83,1,2,14,1
4197,Doorbell Camera Pro,23.35,9.23,0,0,24,0
4198,Doorbell Camera Pro,4.1,0.46,0,2,54,0
4199,Doorbell Camera Pro,17.73,8.58,1,1,11,1
4200,Doorbell Camera Pro,0.51,2.39,0,2,3,0
4201,Smart Lock,14.51,8.5,0,3,9,0
4202,Doorbell Camera Pro,22.02,1.48,0,2,6,0
4203,Smart Lock,7.27,5.84,0,4,31,0
4204,Smart Lock,4.86,8.89,0,1,55,0
4205,Doorbell Camera Pro,15.81,4.79,0,4,16,0
4206,Smart Thermosta,17.25,7.49,1,2,11,1
4207,Doorbell Camera Pro,16.67,8.07,1,4,50,0
4208,Doorbell Camera Pro,8,7.39,0,0,17,0
4209,Doorbell Camera Pro,6.43,9.26,1,2,49,0
4210,Smart Thermosta,22.96,4.52,1,4,3,1
4211,Smart Hub,22.2,1.81,1,3,59,1
4212,Smart Hub,11.25,0.57,0,2,19,0
4213,Smart Lock,20.39,2.54,1,0,24,1
4214,Smart Lock,11.13,1.52,0,3,55,0
4215,Smart Thermosta,10.47,5.62,1,2,47,0
4216,Outdoor Camera Pro,4.18,1.93,1,3,42,0
4217,Smart Hub,10.52,0.49,0,2,8,0
4218,Smart Lock,13.13,0.46,1,2,49,1
4219,Smart Hub,1.03,8.33,0,1,36,0
4220,Smart Thermosta,10.94,5.96,1,4,40,0
4221,Smart Thermosta,18.86,3.65,1,2,58,1
4222,Outdoor Camera Pro,16.48,8.95,1,0,2,1
4223,Outdoor Camera Pro,15.43,0.79,1,4,23,1
4224,Smart Thermosta,21.87,9.81,0,1,40,0
4225,Smart Lock,0.92,6.2,0,4,30,0
4226,Smart Hub,13.59,1.92,1,4,25,1
4227,Doorbell Camera Pro,19,6.82,0,2,7,0
4228,Outdoor Camera Pro,13.22,7.66,1,0,28,1
4229,Doorbell Camera Pro,8.11,4.35,0,2,41,0
4230,Smart Lock,3.7,8.63,0,0,50,0
4231,Outdoor Camera Pro,21.36,1.59,0,0,59,0
4232,Doorbell Camera Pro,11.56,2.86,1,3,17,1
4233,Smart Lock,21.14,1.03,0,2,32,0
4234,Smart Hub,14.27,2.19,0,1,1,0
4235,Smart Lock,16.34,2.46,1,4,27,1
4236,Outdoor Camera Pro,19.4,9.18,1,3,44,0
4237,Smart Thermosta,15.99,0.87,1,1,36,1
4238,Smart Hub,9.85,4.33,0,2,49,0
4239,Doorbell Camera Pro,12.57,5.37,0,0,7,0
4240,Outdoor Camera Pro,19.37,9,0,2,56,0
4241,Smart Thermosta,9.28,9.98,0,2,3,0
4242,Smart Lock,9.62,7.56,0,3,30,0
4243,Smart Thermosta,2.75,9.71,0,1,1,0
4244,Outdoor Camera Pro,21.99,7.89,1,3,51,0
4245,Outdoor Camera Pro,2.64,9.64,0,1,34,0
4246,Smart Thermosta,15.73,7.1,0,3,38,0
4247,Smart Lock,10.21,0.89,0,4,43,0
4248,Smart Thermosta,10.03,4.08,1,0,55,1
4249,Outdoor Camera Pro,16.47,6.5,0,0,57,0
4250,Outdoor Camera Pro,2.08,3.57,1,0,53,1
4251,Doorbell Camera Pro,14.45,2.81,0,4,36,0
4252,Doorbell Camera Pro,18.64,5.82,1,4,33,1
4253,Smart Hub,19.96,9.34,1,0,43,1
4254,Outdoor Camera Pro,4.51,0.45,1,0,16,1
4255,Doorbell Camera Pro,21.59,7.72,0,1,38,0
4256,Smart Thermosta,15.92,7.26,1,1,11,1
4257,Smart Lock,21.22,9.64,0,2,8,0
4258,Smart Thermosta,11.9,9.31,1,3,52,0
4259,Smart Lock,13.24,7.65,0,1,1,0
4260,Doorbell Camera Pro,22.1,5.25,1,1,14,1
4261,Smart Hub,21.65,2.12,1,1,30,1
4262,Smart Thermosta,11.03,5.5,0,1,21,0
4263,Smart Thermosta,6.95,7.68,1,4,58,0
4264,Smart Thermosta,9.74,8.97,0,2,21,0
4265,Smart Lock,9.61,7.92,1,1,34,1
4266,Doorbell Camera Pro,7.24,2.03,1,3,38,0
4267,Smart Thermosta,6.81,6.04,0,1,26,0
4268,Smart Thermosta,20.73,3.39,0,4,41,0
4269,Smart Hub,2.14,0.19,0,0,14,0
4270,Smart Hub,16.42,2.08,1,0,54,1
4271,Doorbell Camera Pro,4.56,1.22,0,2,40,0
4272,Doorbell Camera Pro,8.6,8.44,0,0,58,0
4273,Outdoor Camera Pro,1.95,2.66,1,1,35,1
4274,Smart Hub,6.84,2.92,0,4,42,0
4275,Outdoor Camera Pro,18.56,9.6,0,2,18,0
4276,Smart Lock,21.3,3.85,1,1,20,1
4277,Outdoor Camera Pro,5.71,0.19,1,0,9,1
4278,Smart Thermosta,11.39,2.91,1,3,41,1
4279,Outdoor Camera Pro,11.55,1.28,1,1,51,1
4280,Doorbell Camera Pro,21.03,1.12,1,3,45,1
4281,Smart Lock,18.43,0.87,0,3,33,0
4282,Smart Thermosta,12.56,5.97,1,2,49,0
4283,Outdoor Camera Pro,16.26,1.97,1,4,4,1
4284,Smart Lock,20.41,3.68,1,0,4,1
4285,Smart Lock,0.72,8.63,0,0,59,0
4286,Smart Thermosta,9.97,4.3,0,1,48,0
4287,Outdoor Camera Pro,21.82,9.17,0,0,16,0
4288,Smart Lock,17.9,5.03,0,2,47,0
4289,Smart Lock,13.26,4.05,1,0,26,1
4290,Smart Hub,12.95,7.53,1,1,6,1
4291,Smart Lock,8.67,0.82,1,0,37,1
4292,Smart Hub,12.73,0.99,0,4,22,0
4293,Outdoor Camera Pro,15.9,6.55,1,3,42,0
4294,Outdoor Camera Pro,10.33,4.92,0,3,39,0
4295,Outdoor Camera Pro,17.28,7.93,0,3,7,0
4296,Doorbell Camera Pro,20.74,9.17,0,4,42,0
4297,Outdoor Camera Pro,4.14,3.94,1,2,30,1
4298,Smart Lock,11.11,6,1,1,10,1
4299,Smart Thermosta,10.09,5.06,1,4,57,0
4300,Smart Hub,16.66,9.82,1,1,15,1
4301,Doorbell Camera Pro,6.37,8.33,0,2,6,0
4302,Outdoor Camera Pro,15.55,9.13,1,4,24,1
4303,Outdoor Camera Pro,21.12,2.62,0,0,2,1
4304,Smart Thermosta,10.33,7.75,0,2,40,0
4305,Smart Thermosta,21.91,2.73,0,3,57,0
4306,Doorbell Camera Pro,23.84,2.17,0,4,52,0
4307,Smart Hub,2.99,9.45,0,2,15,0
4308,Outdoor Camera Pro,5.98,0.29,0,2,53,0
4309,Doorbell Camera Pro,22.83,9.66,0,4,21,0
4310,Smart Lock,23.02,1.58,1,3,18,1
4311,Smart Lock,2.8,8.21,1,3,5,0
4312,Doorbell Camera Pro,0.85,2.83,0,2,25,0
4313,Outdoor Camera Pro,4.29,3.57,1,1,36,0
4314,Doorbell Camera Pro,23.91,2.25,1,2,10,1
4315,Outdoor Camera Pro,4.73,5.9,1,4,51,0
4316,Smart Thermosta,12.31,3.55,1,4,46,1
4317,Doorbell Camera Pro,20.44,6.61,0,4,23,0
4318,Outdoor Camera Pro,0.98,0.25,1,3,24,1
4319,Doorbell Camera Pro,14.71,0.74,0,0,45,0
4320,Doorbell Camera Pro,7.01,1.09,0,4,10,0
4321,Outdoor Camera Pro,20.76,4.25,1,4,54,1
4322,Outdoor Camera Pro,7.16,8.17,1,1,6,0
4323,Smart Hub,16.64,8.89,0,1,13,0
4324,Doorbell Camera Pro,16.34,2.52,0,2,21,0
4325,Smart Lock,5.71,5.79,1,2,32,0
4326,Doorbell Camera Pro,1.32,7.71,1,2,43,0
4327,Doorbell Camera Pro,10.12,2.96,0,4,54,0
4328,Outdoor Camera Pro,7.3,4.15,1,1,57,0
4329,Doorbell Camera Pro,19.51,5.29,0,2,15,0
4330,Doorbell Camera Pro,19.31,1.44,0,1,2,0
4331,Smart Lock,11.24,0.36,0,4,58,0
4332,Outdoor Camera Pro,14.75,1.61,0,4,59,0
4333,Doorbell Camera Pro,14.7,6.31,1,2,15,1
4334,Smart Thermosta,19.94,0.83,0,4,51,0
4335,Smart Hub,10.49,1.98,0,4,17,0
4336,Smart Lock,6.97,3.44,1,1,20,1
4337,Doorbell Camera Pro,6.73,0.87,1,0,50,1
4338,Smart Thermosta,13.1,2,0,3,6,0
4339,Doorbell Camera Pro,11.05,9.12,1,2,15,1
4340,Doorbell Camera Pro,10.84,0.29,1,0,17,1
4341,Outdoor Camera Pro,2.64,6.57,0,2,56,0
4342,Outdoor Camera Pro,17.39,3.91,1,0,26,1
4343,Outdoor Camera Pro,5.52,6.76,1,4,22,0
4344,Smart Thermosta,5.13,5.93,1,2,9,0
4345,Doorbell Camera Pro,10.2,2.31,1,0,12,1
4346,Smart Hub,5.85,8.49,1,3,22,0
4347,Smart Lock,14.22,4.97,0,4,58,0
4348,Outdoor Camera Pro,9.23,8.24,1,2,23,1
4349,Outdoor Camera Pro,11.05,4.12,0,2,37,0
4350,Doorbell Camera Pro,13.12,9.85,0,0,14,0
4351,Doorbell Camera Pro,5.28,7.73,1,2,24,0
4352,Smart Thermosta,4.16,9.66,1,4,8,0
4353,Smart Thermosta,21.19,5.19,1,1,26,1
4354,Outdoor Camera Pro,10.69,4.79,1,0,32,1
4355,Doorbell Camera Pro,10.18,7.58,1,3,57,0
4356,Smart Hub,1.34,8.81,1,2,28,0
4357,Smart Lock,12.2,9.65,1,4,32,1
4358,Doorbell Camera Pro,13.52,3.31,1,2,22,1
4359,Doorbell Camera Pro,13.63,8.01,1,3,49,0
4360,Smart Thermosta,17.12,2.19,1,4,9,1
4361,Smart Lock,4.67,5.5,1,3,3,0
4362,Outdoor Camera Pro,6.43,1.88,1,4,25,1
4363,Doorbell Camera Pro,19.55,3.54,0,1,39,0
4364,Outdoor Camera Pro,22.76,9.32,1,4,12,1
4365,Doorbell Camera Pro,3.69,1.55,0,3,29,0
4366,Outdoor Camera Pro,12.19,6.36,0,0,3,0
4367,Smart Lock,5.53,5.97,1,1,41,0
4368,Smart Thermosta,1.91,1.3,0,2,46,0
4369,Smart Lock,8.15,3.33,1,1,23,1
4370,Smart Hub,3.88,5.67,1,1,23,0
4371,Smart Thermosta,17.18,1.95,0,2,55,0
4372,Smart Lock,13.04,8.03,1,4,18,1
4373,Smart Hub,3.88,9.72,0,1,11,0
4374,Doorbell Camera Pro,0.72,2.23,0,1,36,0
4375,Doorbell Camera Pro,19.49,1.95,1,0,26,1
4376,Outdoor Camera Pro,4.64,4.6,0,0,8,0
4377,Smart Thermosta,14.75,7.5,0,3,28,0
4378,Doorbell Camera Pro,8.42,2.89,1,2,18,1
4379,Smart Thermosta,14.26,0.3,0,4,13,0
4380,Doorbell Camera Pro,7.92,5.46,1,4,36,0
4381,Outdoor Camera Pro,2.54,9.57,1,3,42,0
4382,Smart Lock,5.74,3.97,1,4,40,0
4383,Outdoor Camera Pro,4.92,4.26,1,4,44,0
4384,Smart Hub,10.56,9.69,0,0,51,0
4385,Doorbell Camera Pro,15.97,6.98,1,4,12,1
4386,Smart Hub,6.7,7.22,0,4,22,0
4387,Smart Hub,0.78,5.67,0,3,2,0
4388,Smart Thermosta,12.7,9.75,1,3,56,0
4389,Doorbell Camera Pro,14.74,6.92,1,1,40,0
4390,Smart Hub,23.13,8.96,1,4,28,1
4391,Smart Lock,14.35,7.02,0,4,13,0
4392,Smart Hub,11.57,7.38,1,4,33,1
4393,Smart Lock,13.97,2.98,0,0,3,1
4394,Smart Thermosta,22.31,3.1,1,4,34,1
4395,Smart Hub,19.97,7.85,1,0,23,1
4396,Outdoor Camera Pro,8.09,3.04,0,1,55,0
4397,Smart Thermosta,6.08,5.67,0,2,32,0
4398,Smart Lock,6.67,2.57,1,4,20,1
4399,Smart Thermosta,12.35,8.19,1,3,28,1
4400,Smart Hub,17.99,1.19,1,3,8,1
4401,Doorbell Camera Pro,12.33,8.31,0,4,3,0
4402,Doorbell Camera Pro,2.09,6.07,1,0,30,1
4403,Smart Lock,17.5,1.95,1,3,25,1
4404,Smart Lock,19.44,5.47,0,3,53,0
4405,Doorbell Camera Pro,7.3,2.9,1,1,30,1
4406,Smart Lock,16.11,3.3,0,1,29,0
4407,Smart Thermosta,10.52,3.58,0,1,47,0
4408,Outdoor Camera Pro,21.39,0.73,1,3,30,1
4409,Outdoor Camera Pro,20.36,9.86,1,3,34,1
4410,Smart Thermosta,12.85,0.41,0,4,25,0
4411,Outdoor Camera Pro,16.75,6.66,0,4,17,0
4412,Smart Hub,21.26,3.78,1,0,59,1
4413,Smart Thermosta,12.15,6.5,0,3,24,0
4414,Smart Lock,7.86,3.63,0,4,38,0
4415,Smart Thermosta,18.21,6.77,1,4,28,1
4416,Doorbell Camera Pro,5.67,7.32,0,1,33,0
4417,Smart Lock,9.63,6.94,0,1,36,0
4418,Doorbell Camera Pro,20.84,1.23,0,1,51,0
4419,Smart Lock,17.52,6.6,0,2,7,0
4420,Outdoor Camera Pro,9.99,2.87,0,4,23,0
4421,Smart Thermosta,5.55,0.39,0,1,54,0
4422,Smart Hub,8.87,4.21,1,1,46,1
4423,Smart Lock,7.18,4.39,1,3,26,1
4424,Smart Lock,4.64,4.73,1,1,14,1
4425,Doorbell Camera Pro,17.97,7.08,1,3,42,0
4426,Outdoor Camera Pro,6.42,3.16,0,0,28,0
4427,Doorbell Camera Pro,11.17,3.22,1,1,24,1
4428,Doorbell Camera Pro,9.57,0.7,0,3,7,0
4429,Outdoor Camera Pro,23.58,6.9,1,1,48,0
4430,Smart Hub,9.69,5.72,0,0,36,0
4431,Doorbell Camera Pro,2.38,3.56,1,1,39,0
4432,Doorbell Camera Pro,2.61,7.08,0,3,15,0
4433,Smart Lock,14.38,5.42,1,0,49,1
4434,Outdoor Camera Pro,14.59,4.75,1,0,3,1
4435,Smart Thermosta,10.34,5.16,1,0,48,1
4436,Smart Hub,10.65,6.4,1,2,2,1
4437,Smart Hub,1.77,6.63,1,3,7,0
4438,Outdoor Camera Pro,12.64,2.96,0,2,57,0
4439,Smart Lock,12.36,1.49,1,0,16,1
4440,Smart Lock,4.01,1.65,0,2,21,0
4441,Outdoor Camera Pro,2.94,6.43,1,1,9,0
4442,Smart Lock,3.4,8.74,1,2,12,0
4443,Smart Hub,2.87,4.15,1,4,29,1
4444,Smart Hub,14.83,1.78,0,0,24,1
4445,Smart Thermosta,5.12,7.59,1,0,33,1
4446,Outdoor Camera Pro,6.41,8.34,1,3,14,0
4447,Doorbell Camera Pro,4.58,8.82,0,1,43,0
4448,Doorbell Camera Pro,23.01,6.11,0,3,18,0
4449,Smart Thermosta,20.58,8.62,0,2,54,0
4450,Smart Thermosta,5.92,0.25,0,4,5,0
4451,Smart Lock,8.2,1.16,1,4,15,1
4452,Smart Thermosta,5.43,1.02,0,4,59,0
4453,Smart Thermosta,12.06,7.15,0,4,7,0
4454,Doorbell Camera Pro,0.96,0.79,1,1,25,1
4455,Smart Lock,16.28,5.01,0,2,14,0
4456,Smart Thermosta,12.79,4.78,0,4,52,0
4457,Smart Thermosta,21.62,3.18,0,0,40,0
4458,Smart Lock,4.36,8.72,1,2,36,0
4459,Outdoor Camera Pro,19.4,1.79,0,1,35,0
4460,Smart Lock,19.11,3.59,0,4,44,0
4461,Doorbell Camera Pro,3.49,7.76,0,1,50,0
4462,Outdoor Camera Pro,9.87,0.4,1,4,24,1
4463,Smart Hub,4.5,6.76,1,0,15,1
4464,Smart Lock,6.49,8.18,0,2,11,0
4465,Doorbell Camera Pro,6.69,9.33,1,0,24,1
4466,Outdoor Camera Pro,13.57,8.78,0,4,11,0
4467,Smart Lock,10.17,3.26,1,3,44,1
4468,Smart Thermosta,22.77,5.91,1,2,51,0
4469,Smart Lock,3.47,0.87,0,1,17,0
4470,Smart Hub,23.38,2.65,0,4,6,0
4471,Smart Lock,5.92,1.03,0,0,21,0
4472,Outdoor Camera Pro,18.66,3.22,1,3,8,1
4473,Outdoor Camera Pro,8.47,8.76,0,4,15,0
4474,Smart Lock,3.86,3.54,1,1,54,0
4475,Outdoor Camera Pro,20.66,5.66,1,0,52,1
4476,Smart Thermosta,7.76,4.39,0,2,32,0
4477,Smart Lock,15.98,4.64,1,3,58,1
4478,Smart Thermosta,13.81,9.7,1,4,10,1
4479,Smart Thermosta,11.59,3.03,0,4,28,0
4480,Doorbell Camera Pro,12.15,6.31,1,4,15,1
4481,Smart Lock,17.71,4.26,1,4,12,1
4482,Outdoor Camera Pro,2.56,0.71,0,0,43,0
4483,Smart Thermosta,16.2,4.94,0,2,18,0
4484,Doorbell Camera Pro,21.55,8.15,0,1,56,0
4485,Smart Lock,1.86,1.08,1,3,37,0
4486,Smart Lock,3.81,0.79,1,4,44,0
4487,Smart Hub,17.34,1.62,1,4,24,1
4488,Smart Hub,10.78,7.67,0,2,37,0
4489,Smart Thermosta,9.98,7.27,1,2,54,0
4490,Smart Hub,3.72,5.69,1,0,29,1
4491,Smart Thermosta,12.41,4.74,1,0,10,1
4492,Outdoor Camera Pro,3.47,8.89,0,0,14,0
4493,Smart Thermosta,11.7,7.69,0,3,16,0
4494,Smart Hub,18.44,8.14,0,0,37,0
4495,Outdoor Camera Pro,6.57,8.15,1,4,11,0
4496,Smart Hub,11.8,6.46,1,0,51,1
4497,Smart Thermosta,23.81,4.63,0,3,26,0
4498,Doorbell Camera Pro,16.64,8.66,0,0,40,0
4499,Smart Lock,20.27,9.27,1,0,19,1
4500,Smart Hub,10.25,0.34,0,4,52,0
4501,Smart Thermosta,18.54,0.61,1,4,54,1
4502,Outdoor Camera Pro,1.45,9.59,0,4,18,0
4503,Smart Hub,3.39,2.84,0,0,30,0
4504,Smart Hub,5.27,8.75,0,4,32,0
4505,Smart Lock,9.95,3.95,1,2,23,1
4506,Smart Thermosta,20.38,1.28,0,1,53,0
4507,Doorbell Camera Pro,8.64,0.9,1,1,12,1
4508,Outdoor Camera Pro,15.88,1.65,0,4,58,0
4509,Smart Thermosta,17.17,2.57,0,3,13,0
4510,Outdoor Camera Pro,14.28,4.94,1,4,21,1
4511,Smart Hub,8.9,7.04,1,4,21,1
4512,Smart Lock,14.06,9.87,0,0,29,0
4513,Smart Lock,8.54,4.47,1,3,29,1
4514,Doorbell Camera Pro,2.47,5.23,0,4,50,0
4515,Smart Lock,23.83,5.27,1,2,27,1
4516,Smart Hub,3.49,5.44,1,1,29,0
4517,Doorbell Camera Pro,2.2,5.23,0,2,15,0
4518,Smart Thermosta,21.15,0.19,0,2,47,0
4519,Smart Lock,7.59,0.12,1,2,12,1
4520,Doorbell Camera Pro,15.78,1.07,1,3,58,1
4521,Smart Hub,8.23,1.11,0,3,41,0
4522,Outdoor Camera Pro,9.7,7.08,1,3,19,1
4523,Outdoor Camera Pro,6.66,2.13,1,1,12,1
4524,Smart Hub,8.56,8.96,1,0,23,1
4525,Smart Hub,10.15,9.29,1,4,5,1
4526,Outdoor Camera Pro,17.43,9.76,0,4,58,0
4527,Doorbell Camera Pro,12.52,9.4,0,0,26,0
4528,Outdoor Camera Pro,22.67,2.79,1,4,53,1
4529,Smart Hub,1.48,5.15,1,2,52,0
4530,Smart Lock,12.32,1.84,0,1,10,0
4531,Smart Thermosta,14.23,8.08,1,4,22,1
4532,Smart Lock,22.12,8.9,1,1,39,0
4533,Smart Lock,1.66,8.53,1,0,23,1
4534,Smart Hub,13.98,4.39,1,4,11,1
4535,Outdoor Camera Pro,20.56,7.61,1,1,28,1
4536,Doorbell Camera Pro,6.19,1.07,0,2,31,0
4537,Smart Lock,21.09,0.5,1,2,8,1
4538,Outdoor Camera Pro,0.95,7.56,1,0,53,0
4539,Doorbell Camera Pro,17.71,4.31,1,3,39,1
4540,Smart Lock,22.43,9.96,0,4,48,0
4541,Doorbell Camera Pro,15.94,1.06,1,2,28,1
4542,Outdoor Camera Pro,10.82,8.57,1,2,16,1
4543,Smart Thermosta,1.55,4.85,0,0,46,0
4544,Outdoor Camera Pro,22.12,8.29,0,2,47,0
4545,Smart Hub,11.55,8.19,0,4,52,0
4546,Doorbell Camera Pro,1.18,9.17,0,0,31,0
4547,Smart Thermosta,16.71,3.05,1,1,41,1
4548,Doorbell Camera Pro,11.82,9.5,1,0,48,1
4549,Doorbell Camera Pro,3.42,1.6,1,4,16,1
4550,Smart Lock,5.54,0.91,0,4,5,0
4551,Smart Hub,2.02,4.37,1,1,35,1
4552,Doorbell Camera Pro,14,8.3,0,0,53,0
4553,Outdoor Camera Pro,15.12,4.79,0,4,25,0
4554,Outdoor Camera Pro,12.38,8.31,1,4,13,1
4555,Smart Lock,19.7,7.32,0,1,29,0
4556,Smart Hub,20.73,2.17,0,3,27,0
4557,Smart Hub,14.97,9.49,1,0,40,1
4558,Outdoor Camera Pro,0.8,0.7,1,4,17,1
4559,Smart Thermosta,16.84,8.99,0,2,37,0
4560,Smart Lock,10.32,3.11,1,1,38,1
4561,Smart Lock,13.79,5.05,1,3,29,1
4562,Outdoor Camera Pro,15.75,4.28,0,3,58,0
4563,Outdoor Camera Pro,8.73,1.8,0,1,59,0
4564,Smart Thermosta,22.05,3.65,1,3,34,1
4565,Smart Thermosta,3.65,2.01,1,4,30,1
